tblID,IRN,IncidentNumber,IncidentDate,TimeofIncident,BusinessUnit,BusinessGroup,ServiceLine,Project,Office,Country,IncidentType,IsNearMiss,OSHAClassification,ShortDescription,ActualRating,PotentialRating,IncidentAssignedTo,Status,NeedIRP,ContractorName,WeatherConditions,FullDescription,ImmediateAction,HazardSource,IPOccupation,AgeProfile,Gender,DaysSinceOff,InjuryType,BodyPart,CauseOfInjuryIncident,WorkActivities,LSRBreached,BusinessUnitID,BusinessGroupID,ServiceLineID,ProjectID,OfficeID,CountryID,OtherIncidentAssignedTo,OtherInjuryType,OtherCauseofInjuryIncident,OtherHazardSource,OtherLSRBreached,IsWorkRelated,DateCreated,AuditDate,WasUpdated,DayofWeek,CreatedTimeStamp,LateReporting,JFCAction,OHdefinition,MTCcount,RWCcount,LTIcount,FAcount,lastUpdate,TransferTimeStamp,SourceFileName
31584,74525,20224453,2022-09-13 00:00:00.000,10:30,Operations,"Europe, Middle East & Africa (EMEA)",Middle East & Africa,Trident Energy,Sendje Ceiba (FPSO),Equatorial Guinea,Occupational Health,No,,IP (EG national) reported to the medic with chest pain,B2,B2,Wood,Closed,No,,Not Applicable,* IP complained of chest pain and reported to offshore medic around 10.30.  It was recommended by the offshore Medic (after evaluation he was treated and an ECG conducted) that the IP be sent onshore to La Paz Hospital for further evaluation. IP has a history of high blood pressure.,"* IP was transferred from offshore (FPSO) by crew boat and arrived onshore around 1415. The IP was then transported by ambulance to La Paz Hospital accompanied by the PM and Client Medic.* La Paz conducted an ECG which was found to be normal.  Oxygen levels were also normal.* IP admitted to an observation room for what is expected to be 48 hours.  The IP has a history of high BP, La Paz hospital will administer medicine to bring it to normal. The IP also has high Cholesterol.* The PM has provided the hospital with emergency contact details and will monitor the IP's condition.  Plan to return to the hospital tomorrow for follow up.* The IP stated that they are feeling better than they were earlier in the day.  The IP's family was contacted by the IP to inform them of the situation.* 14 Sep 2022 - IP was discharged from hospital.  Treated for: Peptic disease (IP has a history of experiencing these symptoms in previous years after experiencing trauma in 2016) and also for: Hypertension.  IP was evaluated by a cardiologist and all was found to be normal.* The Client has requested that an evaluation be done on the IP's stress levels prior to returning offshore.",Other,,,,,,,,Non Work Related,,13712,13718,13719,20056468,11419,28,,,,Existing medical condition,,No,2022-09-13 00:00:00.000,NULL,0,Tuesday,2022-09-13 16:39:21.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-09-19 00:00:00.000,NULL,CAIRS_Incidents.csv
31585,74524,20224452,2022-09-12 00:00:00.000,10:15,Consulting,Energy Optimisation & Innovation,Americas,Commissioning - Chevron,"Jack & St. Malo ",United States,Injury,No,First Aid,Wood Instrument Tech was descending the scaffold stairs from the platform and twisted his left ankle.,B1,B2,Wood,Investigation Review,No,,Clear/Sunny,"Around 10:15AM a Wood Instrument Tech was descending the north side scaffold stairs, using 4 points of contact, from the platform to ground level. As employee was approximately at the fourth stair tread his left foot stepped on the front edge of the tread causing the left ankle to roll outward resulting in immediate discomfort. The employee was able to maintain position using the handrails and continued to ground level where he called a co-worker for assistance. The supervisor was called and then notified Wood HSE. Injured employee was directed to the on site infirmary for evaluation. On site medics treated for sprain with ice and OTC meds. Wood HSE transported employee to local occupational clinic for further evaluation where he was treated and released back to work with left ankle sprain. Actual B1 due to one injury and potential B2 based on stair case distance/span and nature of injury.",Employee was taken to the onsite infirmary for initial treatment. Employee was then transported to local occupational medical clinic for further evaluation. All appropriate notifications were made.,Stairs/Steps,Instrument Technician,40-44,Male,2,Sprain,Ankle,Step on/Struck against stationary object,"Ascending/Descending/Working at Height ",None,13671,13684,13685,20059109,16698,195,,,,,,Yes,2022-09-13 00:00:00.000,NULL,0,Monday,2022-09-13 13:50:57.000,No,,,NULL,NULL,NULL,1,2022-10-25 00:00:00.000,NULL,CAIRS_Incidents.csv
31586,74523,20224451,2022-09-12 00:00:00.000,11:30,Operations,"Europe, Middle East & Africa (EMEA)",UK & Europe Upstream,BP Upstream,Clair,United Kingdom,Injury,No,First Aid,IP sustained minor scratch injury to his right nostril.,B1,B2,Sub-Contractor,Closed,No,,Not Applicable,At 11.30am on the 12th September 2022 the IP (Kaefer Rope Access Tech) working on the Clair platform had been working overside on the C7 Caisson work scope using rope access equipment. While heading back inboard climbing over the handrail barrier the IP stepped off the final hard barrier when his ASAP Lock Back-up device swung upwards and made contact with the right hand side of his nose. The IP noticed some blood coming from the scratch on his nose and reported immediately to the medic on the platform. The IP was treated by the medic by cleaning the wound and applying steri-strips(2) to the nose wound. The IP after treatment returned to normal work duties.,"IP stopped work and then proceeded to the medic where he received treatment for the injury.The platform medic cleaned the injury and applied 2 steri-strips to the scratch on the IP,s nose, then the IP returned to work.",Structure,Pipe Layer/Fitter,45-49,Male,10,Abrasion/Scratch,Face,Struck by moving object,"Ascending/Descending/Working at Height ",None,13712,13718,13723,20056298,11644,194,,,,,,Yes,2022-09-13 00:00:00.000,NULL,0,Monday,2022-09-13 08:37:09.000,No,,,NULL,NULL,NULL,1,2022-10-03 00:00:00.000,NULL,CAIRS_Incidents.csv
31583,74526,20224454,2022-09-12 00:00:00.000,15:45,Operations,Americas,US South,O&M South (C&M) – South,Dow Freeport,United States,Security,No,,"(2) Wood EE's  were engaged in a physical altercation. ",C1,C2,Wood,Closed,No,,Clear/Sunny,"On Monday 9/12/2022 @ ~17:00pm,  (2) Wood employees were involved a verbal altercation which escalated to a physical altercation. The (2) Wood EE's were involved in a discussion of non-work related topics when the discussion progressed to a verbal altercation. Wood EE1 gathered their personal belongings and attempted to leave the work area, when Wood EE2 blocked their exit from the work area and attempted to put their hands on Wood EE1. Wood EE1 requested Wood EE2 to move from their path of travel and move away from their personal space, at which time Wood EE2 struck Wood EE1 scratching his neck, top of nose and right eye. Wood EE1 was able to flee the area and notified Wood Supervision, Wood HSSES, Dow Supervision, and Dow ESS of the incident. Potential - potential outcome of incident could have resulted RMTC for one or both involved employees. ","Wood Supervision, Wood HSSES, Dow Supervision, Dow EHS, Dow ESS notified of altercation. Dow ESS responded and evaluated both employees, who were then released to Wood HSSES. Both employees taken to off-site OccMed for evaluation and post-incident drug screening. Both Wood employees Dow badges were seized and access restricted pending outcome of investigation. ",,,,,,,,,Non Work Related,None,13712,13713,13717,20059083,15647,195,,,,,,Yes,2022-09-13 00:00:00.000,NULL,0,Monday,2022-09-13 17:14:53.000,No,,,NULL,NULL,NULL,NULL,2022-10-07 00:00:00.000,NULL,CAIRS_Incidents.csv
31576,74521,20224449,2022-09-12 00:00:00.000,15:00,Investment Services,Swaggart,Swaggart,HCC West,Bayer,United States,Injury,Yes,,2# FIre Extinguisher discharged inside cab of Komatsu D65 dozer,B1,B2,Wood,Closed,No,,Clear/Sunny,"The Komatsu D65 dozer arrived at site without a fire extinguisher or a mount to install a fire extinguisher.  A 2 pound fire extinguisher was placed inside the cab on the door.  At 3 pm  September 12, 2022 the extinguisher came out and rolled under the seat, where the seat bounced onto the handle releasing extinguishing agent.  The operator got some of the agent in their eyes.","The operator called on the radio to say the fire extinguisher had gone off.  The operator opened the door, got out, and then got back into the dozer to move it out of the way of traffic. They stopped and immediately washed them out with water and saline solution.  The operator claims they did not inhale any extinguishing agent that they can tell - breathing was fine at assessment at 4:15 pm.   Their eyes were irritated and treated with 'Tears"" replacement to soothe them.  The operator stated that all was okay and drove home.  Safety contact information was provided and the operator was told to call if anything got worse during the night.",Other,,,,,,,,"Operating Equipment/Machinery ",None,13391,13738,13739,20059322,16562,195,,,,Fire extinguishing agent,,Yes,2022-09-13 00:00:00.000,NULL,0,Monday,2022-09-13 00:11:51.000,No,,,NULL,NULL,NULL,NULL,2022-09-15 00:00:00.000,NULL,CAIRS_Incidents.csv
31580,74517,20224445,2022-09-12 00:00:00.000,14:00,Operations,Asia Pacific,APAC East,Esso PNG LNG,Angore,Papua New Guinea,Occupational Health,No,,NWR - person tested positive to Covid 19 in camp,B3,B5,Wood,Closed,No,,Not Applicable,Person in camp tested positive to Covid 19.  Required to isolate for at least five days,Person required to isolate for at least five days.,Other,,,,,,,,"No work activity being carried out at the time of the incident ",,13712,13724,13726,20056200,11243,133,,,,N/A,,No,2022-09-12 00:00:00.000,NULL,0,Monday,2022-09-12 06:41:48.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-09-25 00:00:00.000,NULL,CAIRS_Incidents.csv
31575,74512,20224440,2022-09-11 00:00:00.000,10:30,Operations,Asia Pacific,APAC East,Esso PNG LNG,Moro and ROW,Papua New Guinea,Environmental,No,,EI-leak of 10-15ml hydraulic fluid to grade,A1,A1,Wood,Closed,No,,Rain,"EI – A hydro-carbon substance (approximately 10-15ml) was identified on the surface of a rain puddle under a parked up Laurini (PP216) in the Moro Workshop Yard.  The Laurini had been parked there for several weeks awaiting repair for a non-hydraulic fault.Initial inspection by the maintenance team indicates the leak may be related to the gearbox, further investigation is to take place to identify the source of leak and the exact fluid.Spill mats were used to absorb the water and hydro-carbon.  The contaminated ground was removed to the correct contaminated waste area.",Spill mats were used to absorb the water and hydro-carbon.  The contaminated waste was removed to the correct contaminated waste area.,,,,,,,,,"No work activity being carried out at the time of the incident ",None,13712,13724,13726,20056200,11247,133,,,,,,Yes,2022-09-11 00:00:00.000,NULL,0,Sunday,2022-09-11 05:14:26.000,No,,,NULL,NULL,NULL,NULL,2022-09-14 00:00:00.000,NULL,CAIRS_Incidents.csv
31573,74514,20224442,2022-09-10 00:00:00.000,17:45,Projects,Process & Chemicals,APAC,EM Crisp,EM Crisp,Singapore,Injury,Yes,,"Work crew assigned to carry out blinding work, they were splashed by remnant product inside the pipe",A1,D1,Sub-Contractor,Closed,No,P E C,Not Applicable,4 workers inclusive of the supervisor were tasked to carry out blinding activity on pump 3RG800B suction line. When they were opening the last bolt they were splashed by remnant product inside the pipe. Splashed workers activated emergency shower to wash. Project personnel activated emergency rescue team and Shift Superintendent was notified immediately.,Project personnel activated Emergency Rescue Team and Shift Superintendent was notified immediately. 4 workers were brought to CRISP medical centre further examination. Workers has been examined by the CRISP Clinic doctor and has no visible skin irritation or injuries due to exposure. Area was barricaded. No one was injured.Investigation initiated.,Spill/Leak,,,,,,,,"Pipeline Activities ",None,13695,13700,13701,20055941,7958,161,,,,,,Yes,2022-09-11 00:00:00.000,NULL,0,Saturday,2022-09-11 08:53:45.000,No,,,NULL,NULL,NULL,NULL,2022-09-21 00:00:00.000,NULL,CAIRS_Incidents.csv
31574,74513,20224441,2022-09-10 00:00:00.000,17:45,Projects,Process & Chemicals,APAC,EM Crisp,EM Crisp,Singapore,Injury,No,No treatment,"Work crew assigned to carry out blinding work, they were splashed by remnant product inside the pipe",D1,D2,Sub-Contractor,Cancel,No,P E C,Not Applicable,"4 workers inclusive of the supervisor were tasked to carry out blinding activity on pump 3RG800B suction line. When they were opening the last bolt they were splashed by remnant product inside the pipe. Splashed workers activated emergency shower to wash. Project personnel activated emergency rescue team and Shift Superintendent was notified immediately. ",Splashed workers activated emergency shower to wash. Project personnel activated ERT and Shift Superintendent was notified immediately. 4 workers were brought to CRISP medical centre for further examination. Area was barricaded. No one was injured. Investigation initiated.,Spill/Leak,Mechanical Technician / Fitter / Engineer,24-29,Male,6,Other (please state),"Chest/Ribs/Torso,Leg",Loss of containment/Unintentional release,"Pipeline Activities ",,13695,13700,13701,20055941,7958,161,,,,,,Yes,2022-09-11 00:00:00.000,NULL,0,Saturday,2022-09-11 06:34:13.000,No,,,NULL,NULL,NULL,NULL,2022-09-11 00:00:00.000,NULL,CAIRS_Incidents.csv
31567,74511,20224439,2022-09-10 00:00:00.000,11:30,Operations,Asia Pacific,APAC East,Esso PNG LNG,LNG PoM,Papua New Guinea,Occupational Health,No,,NWR - person tested positive to Covid 19 in camp,B3,B5,Wood,Closed,No,,Not Applicable,Person tested positive to Covid 19 in camp.  Required to isolate for at least five days.,Isolate for at least five days,Other,,,,,,,,Non Work Related,,13712,13724,13726,20056200,11246,133,,,,N/A,,No,2022-09-10 00:00:00.000,NULL,0,Saturday,2022-09-10 03:25:45.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-09-10 00:00:00.000,NULL,CAIRS_Incidents.csv
31568,74510,20224438,2022-09-09 00:00:00.000,13:00,Investment Services,Swaggart,Swaggart,HCC West,Bayer,United States,Asset Damage,No,,ASTEC 4250  had material build up inside creating a crack in the corner of outer framework and weld,A1,A2,Wood,Closed,No,,Clear/Sunny,"On September 9, 2022 at approximately 1300 during normal operations of the ASTEC 4250 impact crusher rocks/mud built up under the grizzley bars area under the feeder.  The area where the rocks/mud built up was designed with a space between the flow of material and the outer wall, resulting in material falling beneath the chute. This material compacted due to vibration and pushed against the framework/outer wall.  This created a crack in the outer frame and weld.     The crusher operator was looking for the source of why the crusher wasn't running as usual and opened the  access door to the area.  He saw that the material was built up and then noticed the crack  in the frame.",The crusher was shut down to clean out the compacted material and repair the crack,,,,,,,,,"Operating Equipment/Machinery ",None,13391,13738,13739,20059322,16562,195,,,,,,Yes,2022-09-09 00:00:00.000,NULL,0,Friday,2022-09-09 21:49:39.000,No,,,NULL,NULL,NULL,NULL,2022-09-14 00:00:00.000,NULL,CAIRS_Incidents.csv
